Statistic Label,Year,Commodity Group,Countries and Territories,UNIT,VALUE,Commodity Name,Code,Category,Country Code
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Poland,Euro Thousand,4129.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,POL
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Portugal,Euro Thousand,3296.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,PRT
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Romania,Euro Thousand,429.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,ROU
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Russia,Euro Thousand,172.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,RUS
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Saudi Arabia,Euro Thousand,1.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,SAU
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Sweden,Euro Thousand,6153.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,SWE
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Singapore,Euro Thousand,212.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,SGP
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Slovenia,Euro Thousand,653.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,SVN
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Slovakia,Euro Thousand,182.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,SVK
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Thailand,Euro Thousand,1342.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,THA
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Turkey,Euro Thousand,8350.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,TUR
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Taiwan,Euro Thousand,538.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,TWN
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",USA,Euro Thousand,41852.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,USA
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Great Britain,Euro Thousand,181082.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,GBR
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Northern Ireland,Euro Thousand,20610.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,GBR
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",South Africa,Euro Thousand,2245.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,ZAF
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",EU country not specified,Euro Thousand,1008.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,UNK
Value of Imports,2015,"Non-metallic mineral manufactures, n.e.s. (66)",Other countries,Euro Thousand,7287.0,"Non-metallic mineral manufactures, n.e.s.",66.0,Manufactured Goods,UNK
Value of Imports,2015,Iron and steel (67),Austria,Euro Thousand,824.0,Iron and steel,67.0,Manufactured Goods,AUT
Value of Imports,2015,Iron and steel (67),Australia,Euro Thousand,11.0,Iron and steel,67.0,Manufactured Goods,AUS
Value of Imports,2015,Iron and steel (67),Belgium,Euro Thousand,9113.0,Iron and steel,67.0,Manufactured Goods,BEL
Value of Imports,2015,Iron and steel (67),Bulgaria,Euro Thousand,4.0,Iron and steel,67.0,Manufactured Goods,BGR
Value of Imports,2015,Iron and steel (67),Brazil,Euro Thousand,0.0,Iron and steel,67.0,Manufactured Goods,BRA
Value of Imports,2015,Iron and steel (67),Canada,Euro Thousand,142.0,Iron and steel,67.0,Manufactured Goods,CAN
Value of Imports,2015,Iron and steel (67),Switzerland,Euro Thousand,610.0,Iron and steel,67.0,Manufactured Goods,CHE
Value of Imports,2015,Iron and steel (67),China,Euro Thousand,28298.0,Iron and steel,67.0,Manufactured Goods,CHN
Value of Imports,2015,Iron and steel (67),Cyprus,Euro Thousand,-1.0,Iron and steel,67.0,Manufactured Goods,CYP
Value of Imports,2015,Iron and steel (67),Czech Republic,Euro Thousand,4714.0,Iron and steel,67.0,Manufactured Goods,CZE
Value of Imports,2015,Iron and steel (67),Germany,Euro Thousand,38153.0,Iron and steel,67.0,Manufactured Goods,DEU
Value of Imports,2015,Iron and steel (67),Denmark,Euro Thousand,1330.0,Iron and steel,67.0,Manufactured Goods,DNK
Value of Imports,2015,Iron and steel (67),Estonia,Euro Thousand,-1.0,Iron and steel,67.0,Manufactured Goods,EST
Value of Imports,2015,Iron and steel (67),Spain,Euro Thousand,15892.0,Iron and steel,67.0,Manufactured Goods,ESP
Value of Imports,2015,Iron and steel (67),Finland,Euro Thousand,5091.0,Iron and steel,67.0,Manufactured Goods,FIN
Value of Imports,2015,Iron and steel (67),France,Euro Thousand,28618.0,Iron and steel,67.0,Manufactured Goods,FRA
Value of Imports,2015,Iron and steel (67),Greece,Euro Thousand,2.0,Iron and steel,67.0,Manufactured Goods,GRC
Value of Imports,2015,Iron and steel (67),Croatia,Euro Thousand,69.0,Iron and steel,67.0,Manufactured Goods,HRV
Value of Imports,2015,Iron and steel (67),Hungary,Euro Thousand,146.0,Iron and steel,67.0,Manufactured Goods,HUN
Value of Imports,2015,Iron and steel (67),India,Euro Thousand,10336.0,Iron and steel,67.0,Manufactured Goods,IND
Value of Imports,2015,Iron and steel (67),Italy,Euro Thousand,13831.0,Iron and steel,67.0,Manufactured Goods,ITA
Value of Imports,2015,Iron and steel (67),Japan,Euro Thousand,3976.0,Iron and steel,67.0,Manufactured Goods,JPN
Value of Imports,2015,Iron and steel (67),South Korea,Euro Thousand,5927.0,Iron and steel,67.0,Manufactured Goods,KOR
Value of Imports,2015,Iron and steel (67),Lithuania,Euro Thousand,-1.0,Iron and steel,67.0,Manufactured Goods,LTU
Value of Imports,2015,Iron and steel (67),Luxembourg,Euro Thousand,5791.0,Iron and steel,67.0,Manufactured Goods,LUX
Value of Imports,2015,Iron and steel (67),Latvia,Euro Thousand,-1.0,Iron and steel,67.0,Manufactured Goods,LVA
Value of Imports,2015,Iron and steel (67),Malta,Euro Thousand,-1.0,Iron and steel,67.0,Manufactured Goods,MLT
Value of Imports,2015,Iron and steel (67),Mexico,Euro Thousand,47.0,Iron and steel,67.0,Manufactured Goods,MEX
Value of Imports,2015,Iron and steel (67),Malaysia,Euro Thousand,1481.0,Iron and steel,67.0,Manufactured Goods,MYS
Value of Imports,2015,Iron and steel (67),Netherlands,Euro Thousand,3966.0,Iron and steel,67.0,Manufactured Goods,NLD
Value of Imports,2015,Iron and steel (67),Norway,Euro Thousand,152.0,Iron and steel,67.0,Manufactured Goods,NOR
Value of Imports,2015,Iron and steel (67),Poland,Euro Thousand,2243.0,Iron and steel,67.0,Manufactured Goods,POL
Value of Imports,2015,Iron and steel (67),Portugal,Euro Thousand,23836.0,Iron and steel,67.0,Manufactured Goods,PRT
Value of Imports,2015,Iron and steel (67),Romania,Euro Thousand,222.0,Iron and steel,67.0,Manufactured Goods,ROU
Value of Imports,2015,Iron and steel (67),Russia,Euro Thousand,369.0,Iron and steel,67.0,Manufactured Goods,RUS
Value of Imports,2015,Iron and steel (67),Saudi Arabia,Euro Thousand,70.0,Iron and steel,67.0,Manufactured Goods,SAU
Value of Imports,2015,Iron and steel (67),Sweden,Euro Thousand,6284.0,Iron and steel,67.0,Manufactured Goods,SWE
Value of Imports,2015,Iron and steel (67),Singapore,Euro Thousand,1637.0,Iron and steel,67.0,Manufactured Goods,SGP
Value of Imports,2015,Iron and steel (67),Slovenia,Euro Thousand,88.0,Iron and steel,67.0,Manufactured Goods,SVN
Value of Imports,2015,Iron and steel (67),Slovakia,Euro Thousand,9.0,Iron and steel,67.0,Manufactured Goods,SVK
Value of Imports,2015,Iron and steel (67),Thailand,Euro Thousand,138.0,Iron and steel,67.0,Manufactured Goods,THA
Value of Imports,2015,Iron and steel (67),Turkey,Euro Thousand,12947.0,Iron and steel,67.0,Manufactured Goods,TUR
Value of Imports,2015,Iron and steel (67),Taiwan,Euro Thousand,9344.0,Iron and steel,67.0,Manufactured Goods,TWN
Value of Imports,2015,Iron and steel (67),USA,Euro Thousand,34737.0,Iron and steel,67.0,Manufactured Goods,USA
Value of Imports,2015,Iron and steel (67),Great Britain,Euro Thousand,342677.0,Iron and steel,67.0,Manufactured Goods,GBR
Value of Imports,2015,Iron and steel (67),Northern Ireland,Euro Thousand,18152.0,Iron and steel,67.0,Manufactured Goods,GBR
Value of Imports,2015,Iron and steel (67),South Africa,Euro Thousand,663.0,Iron and steel,67.0,Manufactured Goods,ZAF
Value of Imports,2015,Iron and steel (67),EU country not specified,Euro Thousand,816.0,Iron and steel,67.0,Manufactured Goods,UNK
Value of Imports,2015,Iron and steel (67),Other countries,Euro Thousand,6361.0,Iron and steel,67.0,Manufactured Goods,UNK
Value of Imports,2015,Non-ferrous metals (68),Austria,Euro Thousand,2213.0,Non-ferrous metals,68.0,Manufactured Goods,AUT
Value of Imports,2015,Non-ferrous metals (68),Australia,Euro Thousand,34.0,Non-ferrous metals,68.0,Manufactured Goods,AUS
Value of Imports,2015,Non-ferrous metals (68),Belgium,Euro Thousand,14460.0,Non-ferrous metals,68.0,Manufactured Goods,BEL
Value of Imports,2015,Non-ferrous metals (68),Bulgaria,Euro Thousand,46.0,Non-ferrous metals,68.0,Manufactured Goods,BGR
Value of Imports,2015,Non-ferrous metals (68),Brazil,Euro Thousand,0.0,Non-ferrous metals,68.0,Manufactured Goods,BRA
Value of Imports,2015,Non-ferrous metals (68),Canada,Euro Thousand,828.0,Non-ferrous metals,68.0,Manufactured Goods,CAN
Value of Imports,2015,Non-ferrous metals (68),Switzerland,Euro Thousand,907.0,Non-ferrous metals,68.0,Manufactured Goods,CHE
Value of Imports,2015,Non-ferrous metals (68),China,Euro Thousand,10983.0,Non-ferrous metals,68.0,Manufactured Goods,CHN
Value of Imports,2015,Non-ferrous metals (68),Cyprus,Euro Thousand,41.0,Non-ferrous metals,68.0,Manufactured Goods,CYP
Value of Imports,2015,Non-ferrous metals (68),Czech Republic,Euro Thousand,1058.0,Non-ferrous metals,68.0,Manufactured Goods,CZE
Value of Imports,2015,Non-ferrous metals (68),Germany,Euro Thousand,258631.0,Non-ferrous metals,68.0,Manufactured Goods,DEU
Value of Imports,2015,Non-ferrous metals (68),Denmark,Euro Thousand,375.0,Non-ferrous metals,68.0,Manufactured Goods,DNK
Value of Imports,2015,Non-ferrous metals (68),Estonia,Euro Thousand,2.0,Non-ferrous metals,68.0,Manufactured Goods,EST
Value of Imports,2015,Non-ferrous metals (68),Spain,Euro Thousand,9790.0,Non-ferrous metals,68.0,Manufactured Goods,ESP
Value of Imports,2015,Non-ferrous metals (68),Finland,Euro Thousand,8208.0,Non-ferrous metals,68.0,Manufactured Goods,FIN
Value of Imports,2015,Non-ferrous metals (68),France,Euro Thousand,10721.0,Non-ferrous metals,68.0,Manufactured Goods,FRA
Value of Imports,2015,Non-ferrous metals (68),Greece,Euro Thousand,48.0,Non-ferrous metals,68.0,Manufactured Goods,GRC
Value of Imports,2015,Non-ferrous metals (68),Croatia,Euro Thousand,-1.0,Non-ferrous metals,68.0,Manufactured Goods,HRV
Value of Imports,2015,Non-ferrous metals (68),Hungary,Euro Thousand,760.0,Non-ferrous metals,68.0,Manufactured Goods,HUN
Value of Imports,2015,Non-ferrous metals (68),India,Euro Thousand,3001.0,Non-ferrous metals,68.0,Manufactured Goods,IND
Value of Imports,2015,Non-ferrous metals (68),Italy,Euro Thousand,9958.0,Non-ferrous metals,68.0,Manufactured Goods,ITA
Value of Imports,2015,Non-ferrous metals (68),Japan,Euro Thousand,595.0,Non-ferrous metals,68.0,Manufactured Goods,JPN
Value of Imports,2015,Non-ferrous metals (68),South Korea,Euro Thousand,473.0,Non-ferrous metals,68.0,Manufactured Goods,KOR
Value of Imports,2015,Non-ferrous metals (68),Lithuania,Euro Thousand,-1.0,Non-ferrous metals,68.0,Manufactured Goods,LTU
Value of Imports,2015,Non-ferrous metals (68),Luxembourg,Euro Thousand,39.0,Non-ferrous metals,68.0,Manufactured Goods,LUX
Value of Imports,2015,Non-ferrous metals (68),Latvia,Euro Thousand,-1.0,Non-ferrous metals,68.0,Manufactured Goods,LVA
Value of Imports,2015,Non-ferrous metals (68),Malta,Euro Thousand,-1.0,Non-ferrous metals,68.0,Manufactured Goods,MLT
Value of Imports,2015,Non-ferrous metals (68),Mexico,Euro Thousand,20.0,Non-ferrous metals,68.0,Manufactured Goods,MEX
Value of Imports,2015,Non-ferrous metals (68),Malaysia,Euro Thousand,10.0,Non-ferrous metals,68.0,Manufactured Goods,MYS
Value of Imports,2015,Non-ferrous metals (68),Netherlands,Euro Thousand,4877.0,Non-ferrous metals,68.0,Manufactured Goods,NLD
Value of Imports,2015,Non-ferrous metals (68),Norway,Euro Thousand,28.0,Non-ferrous metals,68.0,Manufactured Goods,NOR
Value of Imports,2015,Non-ferrous metals (68),Poland,Euro Thousand,1374.0,Non-ferrous metals,68.0,Manufactured Goods,POL
Value of Imports,2015,Non-ferrous metals (68),Portugal,Euro Thousand,327.0,Non-ferrous metals,68.0,Manufactured Goods,PRT
Value of Imports,2015,Non-ferrous metals (68),Romania,Euro Thousand,21.0,Non-ferrous metals,68.0,Manufactured Goods,ROU
Value of Imports,2015,Non-ferrous metals (68),Russia,Euro Thousand,4.0,Non-ferrous metals,68.0,Manufactured Goods,RUS
Value of Imports,2015,Non-ferrous metals (68),Saudi Arabia,Euro Thousand,79.0,Non-ferrous metals,68.0,Manufactured Goods,SAU
Value of Imports,2015,Non-ferrous metals (68),Sweden,Euro Thousand,9180.0,Non-ferrous metals,68.0,Manufactured Goods,SWE
Value of Imports,2015,Non-ferrous metals (68),Singapore,Euro Thousand,0.0,Non-ferrous metals,68.0,Manufactured Goods,SGP
Value of Imports,2015,Non-ferrous metals (68),Slovenia,Euro Thousand,-1.0,Non-ferrous metals,68.0,Manufactured Goods,SVN
Value of Imports,2015,Non-ferrous metals (68),Slovakia,Euro Thousand,-1.0,Non-ferrous metals,68.0,Manufactured Goods,SVK
Value of Imports,2015,Non-ferrous metals (68),Thailand,Euro Thousand,13.0,Non-ferrous metals,68.0,Manufactured Goods,THA
Value of Imports,2015,Non-ferrous metals (68),Turkey,Euro Thousand,6316.0,Non-ferrous metals,68.0,Manufactured Goods,TUR
Value of Imports,2015,Non-ferrous metals (68),Taiwan,Euro Thousand,125.0,Non-ferrous metals,68.0,Manufactured Goods,TWN
Value of Imports,2015,Non-ferrous metals (68),USA,Euro Thousand,79484.0,Non-ferrous metals,68.0,Manufactured Goods,USA
Value of Imports,2015,Non-ferrous metals (68),Great Britain,Euro Thousand,112147.0,Non-ferrous metals,68.0,Manufactured Goods,GBR
Value of Imports,2015,Non-ferrous metals (68),Northern Ireland,Euro Thousand,2813.0,Non-ferrous metals,68.0,Manufactured Goods,GBR
Value of Imports,2015,Non-ferrous metals (68),South Africa,Euro Thousand,665.0,Non-ferrous metals,68.0,Manufactured Goods,ZAF
Value of Imports,2015,Non-ferrous metals (68),EU country not specified,Euro Thousand,164.0,Non-ferrous metals,68.0,Manufactured Goods,UNK
Value of Imports,2015,Non-ferrous metals (68),Other countries,Euro Thousand,4482.0,Non-ferrous metals,68.0,Manufactured Goods,UNK
Value of Imports,2015,"Manufactures of metal, n.e.s. (69)",Austria,Euro Thousand,9021.0,"Manufactures of metal, n.e.s.",69.0,Manufactured Goods,AUT
Value of Imports,2015,"Manufactures of metal, n.e.s. (69)",Australia,Euro Thousand,450.0,"Manufactures of metal, n.e.s.",69.0,Manufactured Goods,AUS
Value of Imports,2015,"Manufactures of metal, n.e.s. (69)",Belgium,Euro Thousand,9985.0,"Manufactures of metal, n.e.s.",69.0,Manufactured Goods,BEL
Value of Imports,2015,"Manufactures of metal, n.e.s. (69)",Bulgaria,Euro Thousand,292.0,"Manufactures of metal, n.e.s.",69.0,Manufactured Goods,BGR
